station_prefix_id,prefix,station_name,station_type_id,city_id,city,cod_ibge,latitude,longitude,station_owner,ugrhi_id,ugrhi_name,ugrhi_cod,subugrhi_name,subugrhi_id,subugrhi_cod,transmission_type_name,measurement_gap,param_type,measurement_classification_type_id,public,qtd,value,read_value,max_value,min_value,min_date,max_date
14860,61874000,Itapira (UHE Mogi-Guaçu Montante),1,416,Itapira,3522604,-22.3161,-46.8106,ANA,9,MOGI-GUAÇU,9,Alto Mogi,82,91,WEBSERVICE,15,,3,True,1,871.0,42.34,871.0,871.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14865,58095000,Jacareí (UHE Santa Branca Barramento),1,193,Jacareí,3524402,-23.3731,-45.8694,ANA,4,PARAÍBA DO SUL,2,Alto Paraíba (idem outorga),63,21,WEBSERVICE,60,,3,True,1,61423.0,,61423.0,61423.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14868,81496200,Tapiraí (UHE Barra Jusante),1,613,Tapiraí,3553500,-24.0283,-47.3567,ANA,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,30,,3,True,1,793.0,32.26,793.0,793.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14869,81429500,Juquitiba (UHE França Laranjeiras),1,438,Juquitiba,3526209,-23.8864,-47.1369,ANA,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,15,,3,True,1,64399.0,2.26,64399.0,64399.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14875,62376000,Cabreúva (UHE Barra Bonita Rasgão Pirapora),1,320,Cabreúva,3508405,-23.355,-47.0828,ANA,10,TIETÊ / SOROCABA,10,Médio Tietê Superior,84,104,WEBSERVICE,15,,3,True,2,676.0,108.6,676.0,676.0,2026-03-23T11:00:00.000Z,2026-03-23T11:15:00.000Z
14876,62510080,Votorantim (UHE Itupararanga Barramento),1,266,Votorantim,3557006,-23.6125,-47.3969,ANA,10,TIETÊ / SOROCABA,10,Alto Sorocaba,116,101,WEBSERVICE,30,,3,True,1,82296.0,,82296.0,82296.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14877,61784500,Guará (PCH Retiro Jusante),1,44,Guará,3517703,-20.4375,-47.8906,ANA,8,SAPUCAÍ / GRANDE,8,Sapucaí,79,81,WEBSERVICE,60,,3,True,1,271.0,173.23,271.0,271.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14888,81495200,Ibiuna (UHE Fumaça Jusante),1,156,Ibiúna,3519709,-24.0103,-47.2936,ANA,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,30,,3,True,1,455.0,13.87,455.0,455.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14897,61872600,Espírito Santo do Pinhal (PCH Jusante),1,363,Espírito Santo do Pinhal,3515186,-22.2797,-46.7594,ANA,9,MOGI-GUAÇU,9,Alto Mogi,82,91,WEBSERVICE,30,,3,True,1,258.0,15.42,258.0,258.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14898,62512080,Votorantim (PCH Santa Helena Jusante),1,266,Votorantim,3557006,-23.5747,-47.4389,ANA,10,TIETÊ / SOROCABA,10,Sorocaba-Pirajibú,86,102,WEBSERVICE,15,,3,True,1,857.0,6.02,857.0,857.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14900,62512092,Votorantim (PCH Jusante),1,266,Votorantim,3557006,-23.5414,-47.4444,ANA,10,TIETÊ / SOROCABA,10,Sorocaba-Pirajibú,86,102,WEBSERVICE,15,,3,True,1,446.0,6.1,446.0,446.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14901,62512090,Votorantim (PCH Barramento),1,266,Votorantim,3557006,-23.5508,-47.4411,ANA,10,TIETÊ / SOROCABA,10,Sorocaba-Pirajibú,86,102,WEBSERVICE,30,,3,True,1,59085.0,,59085.0,59085.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14917,64278080,Ourinhos (Usina Barramento),1,79,Ourinhos,3534708,-23.0678,-49.8375,ANA,16,MÉDIO PARANAPANEMA,17,Rio Pardo,39,171,WEBSERVICE,10,,3,True,1,39799.0,,39799.0,39799.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14918,61784400,Guará (PCH Retiro Barramento),1,44,Guará,3517703,-20.4381,-47.8881,ANA,8,SAPUCAÍ / GRANDE,8,Sapucaí,79,81,WEBSERVICE,60,,3,True,1,52247.0,204.0,52247.0,52247.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14932,64219080,Piraju (UHE Barramento),1,520,Piraju,3538808,-23.1544,-49.38,ANA,14,ALTO PARANAPANEMA,14,Usina de Xavantes,37,147,WEBSERVICE,30,,3,True,1,53151.0,,53151.0,53151.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
14951,62761250,São Carlos (PCH Santana Jusante),1,582,São Carlos,3548906,-22.0736,-48.0628,ANA,13,TIETÊ / JACARÉ,13,Alto Jacaré-Guaçu,31,131,WEBSERVICE,15,,3,True,2,263.5,9.29,264.0,263.0,2026-03-23T11:00:00.000Z,2026-03-23T11:15:00.000Z
15001,58087080,Paraibuna (UHE Barramento),1,490,Paraibuna,3535606,-23.4131,-45.6025,ANA,4,PARAÍBA DO SUL,2,Alto Paraíba (idem outorga),63,21,WEBSERVICE,60,,3,True,3,70663.33333333333,,70664.0,70663.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15054,81167000,Morro Agudo (PCH Catas Altas I Montante 2),1,700,Barra do Chapéu,3505351,-24.4822277350759,-49.06598780940496,ANA,11,RIBEIRA DE IGUAPE / LITORAL,11,Baixo Ribeira,88,113,WEBSERVICE,30,,3,True,2,41.5,2.9749999999999996,42.0,41.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15056,62761000,Brotas (PCH Santana Montante 1),1,316,Brotas,3507902,-22.1114,-47.9964,ANA,13,TIETÊ / JACARÉ,13,Alto Jacaré-Guaçu,31,131,WEBSERVICE,30,,3,True,1,248.0,9.22,248.0,248.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
15063,62820080,Promissão (UHE Barramento),1,245,Promissão,3541604,-21.2967,-49.7839,ANA,15,TIETÊ / BATALHA,16,Rio Dourado / Rib da Fartura,9,164,WEBSERVICE,15,,3,True,3,38383.0,1021.0,38383.0,38383.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15090,62760800,São Carlos (PCH Santana Montante 2),1,582,São Carlos,3548906,-22.1244,-47.9319,ANA,13,TIETÊ / JACARÉ,13,Alto Jacaré-Guaçu,31,131,WEBSERVICE,15,,3,True,2,272.0,9.2,272.0,272.0,2026-03-23T11:00:00.000Z,2026-03-23T11:15:00.000Z
15108,61878500,Mogi Guaçu (CGH Socorro Jusante),1,49,Mogi Guaçu,3530706,-22.9306,-46.8986,ANA,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,15,,3,True,1,317.0,13.14,317.0,317.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
15120,62638300,Limeira (PCH Ribeirão do Pinhal Montante),1,29,Limeira,3526902,-22.6239,-47.275,ANA,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,60,,3,True,1,190.0,7.14,190.0,190.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
15121,62800000,Borborema (UHE Promissão Fazenda São Benedito),1,310,Borborema,3507407,-21.6997,-49.0106,ANA,15,TIETÊ / BATALHA,16,Rio São Lourenço / Rio dos Porcos,8,161,WEBSERVICE,15,,3,True,2,172.0,39.56,172.0,172.0,2026-03-23T11:00:00.000Z,2026-03-23T11:15:00.000Z
15153,62829580,Buritama (UHE Nova Avanhandava Barramento),1,8,Buritama,3508108,-21.118055555555557,-50.20055555555556,ANA,18,BAIXO TIETÊ,19,entre Nova Avanhandava e Rib. Água Fria (excl.),47,192,WEBSERVICE,15,,3,True,3,35735.0,906.0,35737.0,35734.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15159,61895040,São João da Boa Vista (PCH São José Barramento),1,584,São João da Boa Vista,3549102,-21.9381,-46.8156,ANA,9,MOGI-GUAÇU,9,Jaguari Mirim,83,92,WEBSERVICE,15,,3,True,3,71029.0,23.66,71029.0,71029.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15166,61895070,São João da Boa Vista (PCH São Joaquim Barramento),1,584,São João da Boa Vista,3549102,-21.8747,-46.8867,ANA,9,MOGI-GUAÇU,9,Jaguari Mirim,83,92,WEBSERVICE,15,,3,True,3,65865.0,18.62,65865.0,65865.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15221,61757000,Buritizal (CGH Buritis Montante),1,318,Buritizal,3508207,-20.0472,-47.7064,ANA,8,SAPUCAÍ / GRANDE,8,Carmo,80,82,WEBSERVICE,30,,3,True,2,128.0,2.78,128.0,128.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15232,62707500,Piracicaba (PCH Luiz de Queiroz Jusante),1,519,Piracicaba,3538709,-22.7169,-47.6519,ANA,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Alto Piracicaba,28,54,WEBSERVICE,30,,3,True,2,153.5,190.075,154.0,153.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15281,62744080,Boracéia (UHE Bariri Barramento),1,309,Boracéia,3507308,-22.1533,-48.7525,ANA,13,TIETÊ / JACARÉ,13,Rio Tietê / Rio Claro,97,139,WEBSERVICE,15,,3,True,3,42732.0,710.0,42732.0,42732.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
15297,4B-015,Patrocínio Paulista (Via de Acesso Fábio Arruda Guedolin),1,498,Patrocínio Paulista,3536307,-20.6336,-47.2839,SP ÁGUAS,8,SAPUCAÍ / GRANDE,8,Sapucaí,79,81,WEBSERVICE,10,,3,True,6,160.18333333333334,,162.3,158.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
15298,5C-019,Palmares Paulista (SPA-194/351),1,491,Paraíso,3535705,-21.07722,-48.80083,SP ÁGUAS,22,TURVO / GRANDE,15,Ribeirão da Onça,6,151,WEBSERVICE,10,,3,True,6,160.01666666666668,,160.3,159.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
15299,6C-008,Catiguá (Rio São Domingos),1,147,Catiguá,3511201,-21.05356403768789,-49.06091808817193,SP ÁGUAS,22,TURVO / GRANDE,15,Rio São Domingos,5,153,WEBSERVICE,10,,3,True,6,306.3333333333333,,306.5,306.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
15314,3D-015,Bragança Paulista (Guaripocaba),1,312,Bragança Paulista,3507605,-22.906667,-46.476944,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,120.66666666666667,2.931666666666667,120.7,120.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
25847,64345020,Cândido Mota (PCH Pari Jusante),1,336,Cândido Mota,3510005,-22.8819,-50.33,ANA,16,MÉDIO PARANAPANEMA,17,Rio Peri / Rio Veado,10,173,WEBSERVICE,60,,3,True,1,126.0,5.39,126.0,126.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
25851,64345010,Rancharia (PCH Pari Barramento),1,545,Rancharia,3542206,-22.8831,-50.3292,ANA,16,MÉDIO PARANAPANEMA,17,Rio Peri / Rio Veado,10,173,WEBSERVICE,60,,3,True,1,37217.0,,37217.0,37217.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
26043,81595000,Pedro de Toledo (Praia Alta),1,509,Pedro de Toledo,3537206,-24.24625,-47.2605,ANA,11,RIBEIRA DE IGUAPE / LITORAL,11,Rio Itariri,93,111,WEBSERVICE,15,,3,True,2,167.0,11.63,167.0,167.0,2026-03-23T11:00:00.000Z,2026-03-23T11:15:00.000Z
26090,62556900,Cerquilho (PCH San Juan Barramento),1,150,Cerquilho,3511508,-23.1497,-47.7953,ANA,10,TIETÊ / SOROCABA,10,Baixo Sorocaba,87,103,WEBSERVICE,30,,3,True,2,48943.5,,48944.0,48943.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
26129,58230600,Queluz (PCH Jusante),1,543,Queluz,3541901,-22.545,-44.7919,ANA,4,PARAÍBA DO SUL,2,Baixo Vale (idem outorga),62,24,WEBSERVICE,30,,3,True,2,414.5,154.055,415.0,414.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
26230,5D-029,Jaú (Rio Jaú),1,428,Jaú,3525300,-22.302268,-48.540527,SP ÁGUAS,13,TIETÊ / JACARÉ,13,Rio Jaú,33,136,WEBSERVICE,60,,3,True,6,64.9,,65.7,64.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
26242,4D-007,Piracicaba (Artemis),1,519,Piracicaba,3538709,-22.6783,-47.7147,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Baixo Piracicaba,27,56,WEBSERVICE,10,,3,True,6,217.44999999999996,197.22199999999998,218.2,216.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
26243,4F-002,Registro (Av. Marginal Castelo Branco),1,634,Registro,3542602,-24.4944,-47.8389,SP ÁGUAS,11,RIBEIRA DE IGUAPE / LITORAL,11,Rio Ribeira de Iguape,89,115,WEBSERVICE,10,,3,True,6,-72.51666666666667,,-72.2,-72.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
26246,6C-001,Reginopolis (Rod. Hilário Spuri Jorge),1,633,Reginópolis,3542503,-21.888022359867296,-49.235863310492824,SP ÁGUAS,15,TIETÊ / BATALHA,16,Rio Batalha,115,162,WEBSERVICE,10,,3,True,6,210.85000000000002,,211.10000000000002,210.70000000000002,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29528,2D-013,Cachoeira Paulista (Ginasio Municipal),1,322,Cachoeira Paulista,3508603,-22.661667,-45.0125,SP ÁGUAS,4,PARAÍBA DO SUL,2,Baixo Vale (idem outorga),62,24,WEBSERVICE,10,,3,True,6,89.23333333333335,,91.2,87.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29588,3D-001,Jaguariúna (Dalbó),1,195,Jaguariúna,3524709,-22.675556,-46.967778,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Camanducaia,67,52,WEBSERVICE,10,,3,True,6,118.80000000000001,19.838166666666666,119.10000000000001,118.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29590,3D-003,Campinas (Desembargador Furtado),1,330,Campinas,3509502,-22.775833,-46.993611,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,145.14999999999998,43.490166666666674,145.4,144.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29591,3D-006,Itatiba (Bairro da Ponte),1,185,Itatiba,3523404,-22.983056,-46.829722,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,564.85,36.50716666666667,565.0,564.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29592,3D-009,Morungaba (Buenopolis),1,199,Morungaba,3532009,-22.850556,-46.779167,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,198.91666666666666,19.233500000000003,199.10000000000002,198.70000000000002,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29652,3E-089,Nazaré Paulista (Mascate),1,205,Nazaré Paulista,3532405,-23.167778,-46.4155556,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,208.2166666666667,2.1115000000000004,208.3,208.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29655,3E-093,Cubatão (Cesari),1,12,Cubatão,3513504,-23.822499999999998,-46.361111111111114,SP ÁGUAS,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,10,,3,True,6,53.583333333333336,,53.6,53.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29657,3E-095,Santos (Sitio Paraiso do Vale),1,579,Santos,3548500,-23.830979,-46.323896,SAISP,2,BAIXADA SANTISTA,7,Rio Cubatão,111,72,WEBSERVICE,10,,3,True,6,50.75000000000001,,50.8,50.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29673,3F-001,Itanhaém (Rio Itanhaém),1,86,Itanhaém,3522109,-24.183201,-46.795770,SP ÁGUAS,2,BAIXADA SANTISTA,7,Rio Itapanhaú,114,71,WEBSERVICE,10,,3,True,6,277.93333333333334,,284.7,274.90000000000003,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29692,4D-001,Cosmópolis (Usina Ester),1,28,Cosmópolis,3512803,-22.6583,-47.2147,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,204.5,57.975500000000004,205.6,203.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29694,4D-009,Paulínia (Acima de Paulínia),1,500,Paulínia,3536505,-22.745,-47.1369,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,266.09999999999997,54.56066666666666,266.59999999999997,265.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29695,4D-010,Americana (Carioba),1,23,Americana,3501608,-22.7111,-47.3236,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Alto Piracicaba,28,54,WEBSERVICE,10,,3,True,6,936.6166666666667,,936.9,936.4000000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29709,4E-017,Indaiatuba (Itaici),1,395,Indaiatuba,3520509,-23.10792,-47.1803110792,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jundiaí,70,57,WEBSERVICE,10,,3,True,6,55376.25,10.799999999999999,55376.5,55375.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29728,4F-018,Juquiá (Rio Juquiá),1,437,Juquiá,3526100,-24.3205,-47.6173,SP ÁGUAS,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,10,,3,True,6,67.41666666666667,,68.0,66.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29768,5C-021,Ibitinga (Fazenda Boa Vista do Jacaré),1,393,Ibitinga,3519600,-21.816111,-48.800556,SP ÁGUAS,13,TIETÊ / JACARÉ,13,Baixo Jacaré-Guaçu,100,133,WEBSERVICE,10,,3,True,6,283.15000000000003,,283.3,283.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29791,5F-001,Eldorado (Av. Beira Rio),1,357,Eldorado,3514809,-24.5167,-48.1125,SP ÁGUAS,11,RIBEIRA DE IGUAPE / LITORAL,11,Baixo Ribeira,88,113,WEBSERVICE,10,,3,True,6,154.38333333333335,,155.5,153.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29794,5F-005,Ribeira (Ponte Divisa Estadual),1,636,Ribeira,3542800,-24.65639,-49.00306,SP ÁGUAS,11,RIBEIRA DE IGUAPE / LITORAL,11,Baixo Ribeira,88,113,WEBSERVICE,10,,3,True,6,166.99999999999997,,168.2,165.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30121,4D-008,Americana (Quebra Popa),1,23,Americana,3501608,-22.682222222222222,-47.25472222222222,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,393.71666666666664,,394.0,393.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30181,4D-015,Piracicaba (Parque da Rua do Porto),1,519,Piracicaba,3538709,-22.7244,-47.6583,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Alto Piracicaba,28,54,WEBSERVICE,10,,3,True,6,256.81666666666666,170.2445,257.6,255.79999999999998,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30846,3D-007,Valinhos (Captação),1,61,Valinhos,3556206,-22.928889,-46.939444,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,185.33333333333334,41.412166666666664,185.60000000000002,185.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30854,5F-010,Barra do Turvo (Rua Rio Jurumã),1,105,Barra do Turvo,3505401,-24.7569,-48.5061,SP ÁGUAS,11,RIBEIRA DE IGUAPE / LITORAL,11,Baixo Ribeira,88,113,WEBSERVICE,10,,3,True,6,593.5999999999999,,595.2,591.8000000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30862,3E-116,Piracaia (Captação),1,518,Piracaia,3538600,-23.0475,-46.3272,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,122.68333333333335,,122.7,122.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30863,3E-063,Atibaia (Rio Atibaia - Av. São João),1,82,Atibaia,3504107,-23.106111,-46.556389,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,303.0333333333333,16.255,303.4,302.59999999999997,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30864,3D-008,Jaguariúna (Antarctica),1,195,Jaguariúna,3524709,-22.703056,-47.0,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,207.69999999999996,25.756333333333334,208.3,206.99999999999997,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30913,4E-027,Campinas (Reforma Agraria),1,330,Campinas,3509502,-23.0164,-47.0772,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Capivari,69,58,WEBSERVICE,10,,3,True,6,176.35,1.9405000000000001,176.6,176.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30917,4D-042,Rio Claro (Novo Batoví),1,554,Rio Claro,3543907,-22.43027777777778,-47.59138888888889,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Corumbataí,65,55,WEBSERVICE,10,,3,True,6,53262.73333333334,5.517666666666667,53263.0,53262.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30918,4D-041,Campinas (Anhumas- Foz),1,330,Campinas,3509502,-22.769736,-47.094583,SP ÁGUAS,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,88.73333333333333,2.7718333333333334,88.9,88.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33177,1000660,Taboão da Serra (Extra),1,608,Taboão da Serra,3552809,-23.60635,-46.749712,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,73285.28333333334,,73286.5,73284.40000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33178,1000630,Taboão da Serra (Córrego Poá Regis Bittencourt),1,608,Taboão da Serra,3552809,-23.617742,-46.798123,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,75333.03333333334,,75333.2,75332.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33179,1000650,São Paulo (Pirajussara - Campo Limpo),1,1,São Paulo,3550308,-23.642523,-46.788745,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,74562.79999999999,,74564.59999999999,74559.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33181,1000600,São Bernardo do Campo (Córrego Saracatan - Vila Antunes),1,88,São Bernardo do Campo,3548708,-23.708228,-46.531598,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,76693.0,,76693.4,76692.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33182,1000580,São Bernardo do Campo (Ribeirão dos Meninos - Volks Demarch),1,88,São Bernardo do Campo,3548708,-23.733222,-46.552189,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,76545.03333333333,,76545.4,76544.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33185,1000610,São Bernardo do Campo (Piscinão Ribeirão dos Couros - Ford),1,88,São Bernardo do Campo,3548708,-23.652025,-46.585491,SAISP,7,ALTO TIETÊ,6,Tamanduateí,76,62,WEBSERVICE,10,,3,True,6,73857.91666666666,,73858.3,73857.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33188,1000211,Biritiba-Mirim (Rio Tietê Barragem Ponte Nova),1,640,Biritiba-Mirim,3506607,-23.576912,-45.972452,SP ÁGUAS,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,76245.84999999999,,76246.1,76245.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33190,1000281,Biritiba-Mirim (Barragem Paraitinga),1,562,Salesópolis,3545001,-23.530083,-45.977093,SP ÁGUAS,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,76536.38333333335,,76536.40000000001,76536.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33203,5F-019,Iporanga (R. dos Expedicionários),1,403,Iporanga,3521200,-24.58713,-48.59287,SP ÁGUAS,11,RIBEIRA DE IGUAPE / LITORAL,11,Baixo Ribeira,88,113,WEBSERVICE,10,,3,True,6,79.41666666666667,,80.4,78.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33208,1000286,Mogi das Cruzes (Barragem Biritiba Jusante),1,459,Mogi das Cruzes,3530607,-23.603755,-46.086808,SP ÁGUAS,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,74377.93333333332,,74378.3,74377.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33209,2,Mogi das Cruzes (Rio TietÊ Estaleiro),1,459,Mogi das Cruzes,3530607,-23.51583,-46.20306,SP ÁGUAS,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,73421.09999999999,,73421.2,73421.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
33210,1000010,Mogi das Cruzes (Barragem Jundiai Montante),1,459,Mogi das Cruzes,3530607,-23.62917,-46.2025,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,75289.13333333333,,75289.20000000001,75289.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
